관측년월일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2025-06-27,3008110,대청,69.58,791.8425,105.259,76.056,53.14,70.2652,67.1803,827.4294,0,467.4261,368.4902,362.7077,63.26,0,0,0,0,6.076,4.425,2.295,0,,8.7135,0
2025-06-26,3008110,대청,69.5307,789.3194,141.151,248.235,52.97,70.3342,67.1967,831.0666,1.1381,467.4261,368.4902,353.9942,236.087,0,0,0,0,5.799,4.149,2.2,0,,7.485,0
2025-06-25,3008110,대청,69.711,798.5714,164.766,252.586,53.6,70.4001,67.2201,834.5496,0.637,466.288,368.4902,346.5092,238.866,0,0,0,0,5.752,4.356,3.612,0,,3.8027,0
2025-06-24,3008110,대청,69.8579,806.1591,187.083,254.445,54.1,70.4611,67.162,837.7815,15.2869,465.651,368.4902,342.7065,239.864,0,0,0,0,6.041,4.359,4.181,0,,9.8362,0
2025-06-23,3008110,대청,69.97,811.9792,369.403,252.358,54.5,70.51,67.1608,840.3779,0,450.3641,368.4902,332.8703,237.658,0,0,0,0,6.122,4.421,4.157,0,,5.4092,0
2025-06-22,3008110,대청,69.7749,801.8665,1088.794,248.547,53.82,70.5694,67.204,843.5384,0.3299,450.3641,365.0016,327.4611,234.333,0,0,0,0,5.777,4.399,4.038,0,,5.2601,0
2025-06-21,3008110,대청,68.327,729.2692,385.306,269.604,48.94,70.626,67.2015,846.5567,97.6002,450.0342,352.0726,322.201,255.773,0,0,0,0,5.752,4.198,3.881,0,,7.7949,0
2025-06-20,3008110,대청,68.1206,719.2726,73.509,268.836,48.27,70.7023,67.112,850.636,10.0914,352.434,352.0726,314.4061,254.531,0,0,0,0,6.099,4.305,3.901,0,,7.0758,0
2025-06-19,3008110,대청,68.468,736.1489,63.908,264.072,49.41,70.922,67.1047,862.4488,0.1106,342.3426,352.0726,307.3303,249.533,0,0,0,0,6.215,4.382,3.942,0,,5.3003,0
2025-06-18,3008110,대청,68.8188,753.443,86.104,261.475,50.57,71.1418,67.192,874.3664,0.055,342.232,352.0726,302.03,246.889,0,0,0,0,6.158,4.446,3.982,0,,5.3924,0
2025-06-17,3008110,대청,69.122,768.5951,98.54,258.791,51.58,71.355,67.2999,886.0211,3.9426,342.177,352.0726,296.6376,244.382,0,0,0,0,6.088,4.292,4.029,0,,2.3312,0
2025-06-16,3008110,대청,69.3958,782.4408,151.038,261.574,52.51,71.573,67.4179,898.0349,9.7324,338.2344,352.0726,294.3064,246.897,0,0,0,0,6.123,4.482,4.072,0,,0.7082,0
2025-06-15,3008110,대청,69.5829,791.9911,369.723,186.507,53.15,71.777,67.5283,909.3656,1.4569,328.502,351.9567,293.5982,172.052,0,0,0,0,5.96,4.393,4.102,0,,2.4441,0
2025-06-14,3008110,대청,69.272,776.1613,357.66,120.089,52.09,71.9896,67.5956,921.2649,65.0839,327.0451,348.1491,291.1541,105.902,0,0,0,0,5.811,4.376,4,0,,7.8414,0
2025-06-13,3008110,대청,68.8629,755.6351,39.211,134.027,50.71,72.1949,67.669,932.8439,42.998,261.9612,346.7818,283.3127,119.731,0,0,0,0,6.169,4.384,3.743,0,,3.0655,0
2025-06-12,3008110,대청,69.027,763.8272,14.528,134.463,51.26,72.3943,67.7755,944.173,0,218.9632,346.7818,280.2472,119.945,0,0,0,0,6.295,4.529,3.694,0,,1.786,0
2025-06-11,3008110,대청,69.233,774.1896,8.043,103.602,51.96,72.598,67.8837,955.8307,0,218.9632,346.7818,278.4612,89.24,0,0,0,0,6.227,4.389,3.746,0,,3.5745,0
2025-06-10,3008110,대청,69.3959,782.4459,13.492,77.964,52.51,72.7901,67.9848,966.9025,0,218.9632,346.7818,274.8867,63.348,0,0,0,0,6.4,4.474,3.742,0,,5.9537,0
2025-06-09,3008110,대청,69.5052,788.0162,15.026,77.823,52.89,72.9831,68.101,978.1026,0,218.9632,346.7818,268.933,63.346,0,0,0,0,6.227,4.467,3.783,0,,0.5411,0
2025-06-08,3008110,대청,69.6112,793.4419,18.209,81.155,53.25,73.172,68.2239,989.1387,0,218.9632,346.7088,268.3919,63.373,0,0,0,0,5.903,4.434,7.445,0,,2.4114,0
2025-06-07,3008110,대청,69.717,798.8805,12.779,73.777,53.62,73.3588,68.3483,1000.1242,0,218.9632,342.3362,265.9805,63.36,0,0,0,0,5.844,4.417,0.156,0,,1.0851,0
2025-06-06,3008110,대청,69.8191,804.1507,16.554,77.8,53.97,73.5471,68.4707,1011.2703,0,218.9632,342.0221,264.8954,63.345,0,0,0,0,6.227,4.423,3.805,0,,1.1557,0
2025-06-05,3008110,대청,69.9212,809.4424,16.392,77.827,54.32,73.748,68.5914,1023.2424,0,218.9632,342.0221,263.7397,63.352,0,0,0,0,6.145,4.486,3.844,0,,0.8393,0
2025-06-04,3008110,대청,70.0232,814.7503,13.764,77.749,54.68,73.932,68.7103,1034.28,0,218.9632,342.0221,262.9004,63.338,0,0,0,0,6.146,4.409,3.856,0,,0.0872,0
2025-06-03,3008110,대청,70.129,820.2787,19.378,77.607,55.05,74.1222,68.824,1045.7625,0,218.9632,342.0221,262.8132,63.339,0,0,0,0,5.914,4.481,3.873,0,,1.6761,0
2025-06-02,3008110,대청,70.2249,825.3096,19.725,77.684,55.39,74.31,68.9313,1057.1728,0,218.9632,342.0221,261.1371,63.353,0,0,0,0,6.019,4.423,3.889,0,,0.9583,0
2025-06-01,3008110,대청,70.32,830.3173,21.821,78.096,55.73,74.4582,69.0361,1066.2281,0,218.9632,342.0221,260.1788,63.344,0,0,0,0,6.32,4.535,3.897,0,,1.4777,0
2025-05-31,3008110,대청,70.412,835.1795,25.333,57.169,56.05,74.4051,69.1233,1062.9784,0,218.9632,342.0221,258.7011,43.141,0,0,0,0,6.283,4.566,3.179,0,,0.4065,0
2025-05-30,3008110,대청,70.4639,837.9301,21.079,57.778,56.24,74.107,69.1627,1044.8421,0.0729,218.9632,342.0221,258.2946,43.147,0,0,0,0,5.684,4.466,4.481,0,,2.7779,0
2025-05-29,3008110,대청,70.5236,841.1009,17.314,59.281,56.45,73.795,69.1796,1026.0552,2.9854,218.8903,342.0221,255.5167,43.156,0,0,0,0,6.492,4.605,5.028,0,,3.5293,0
2025-05-28,3008110,대청,70.5917,844.7268,25.964,58.269,56.69,73.4459,69.2258,1005.2709,0,215.9049,342.0221,251.9874,43.143,0,0,0,0,5.545,4.543,5.038,0,,4.8096,0
2025-05-27,3008110,대청,70.644,847.518,25.127,58.86,56.88,73.353,69.2931,999.782,0,215.9049,342.0221,247.1778,43.148,0,0,0,0,6.261,4.411,5.04,0,,2.5068,0
2025-05-26,3008110,대청,70.6985,850.4326,25.785,58.968,57.08,73.376,69.3715,1001.1393,0,215.9049,341.8303,244.671,43.151,0,0,0,0,6.239,4.53,5.048,0,,1.4922,0
2025-05-25,3008110,대청,70.752,853.2996,26.036,58.354,57.27,73.3793,69.4349,1001.3341,0.0525,215.9049,322.2762,243.1788,43.146,0,0,0,0,5.718,4.437,5.053,0,,1.5185,0
2025-05-24,3008110,대청,70.804,856.0919,27.549,58.56,57.46,73.4331,69.4977,1004.5136,1.4462,215.8524,322.2762,241.6603,43.141,0,0,0,0,5.983,4.369,5.067,0,,2.233,0
2025-05-23,3008110,대청,70.8538,858.7712,33.508,59.084,57.64,73.4803,69.5502,1007.3078,0,214.4062,322.2762,239.4273,43.142,0,0,0,0,6.319,4.494,5.129,0,,1.6792,0
2025-05-22,3008110,대청,70.8948,860.981,44.043,59.158,57.78,73.5384,69.6011,1010.7537,0.1102,214.4062,322.2762,237.7481,43.113,0,0,0,0,6.331,4.557,5.157,0,,1.5635,0
2025-05-21,3008110,대청,70.919,862.2869,48.398,59.087,57.87,73.581,69.6433,1013.2847,0,214.296,322.2762,236.1846,43.127,0,0,0,0,6.262,4.46,5.238,0,,2.4941,0
2025-05-20,3008110,대청,70.9361,863.2104,65.823,58.947,57.93,73.6192,69.6894,1015.5574,0,214.296,322.2762,233.6905,43.119,0,0,0,0,6.123,4.424,5.281,0,,0.6835,0
2025-05-19,3008110,대청,70.9251,862.6162,84.468,58.925,57.89,73.6518,69.7343,1017.4993,0,214.296,322.2762,233.007,43.128,0,0,0,0,6.007,4.54,5.25,0,,2.3833,0
2025-05-18,3008110,대청,70.8842,860.4093,118.894,58.972,57.75,73.6861,69.772,1019.5448,0,214.296,322.2762,230.6237,43.146,0,0,0,0,6.169,4.427,5.23,0,,5.7999,0
2025-05-17,3008110,대청,70.788,855.2321,68.33,59.628,57.4,73.6974,69.8115,1020.2192,3.2507,214.296,322.2762,224.8238,43.582,0,0,0,0,6.284,4.497,5.265,0,,1.9646,0
2025-05-16,3008110,대청,70.774,854.4802,52.969,58.687,57.35,73.7082,69.8584,1020.864,27.2487,211.0453,322.2762,222.8592,43.138,0,0,0,0,5.73,4.477,5.342,0,,6.0676,0
2025-05-15,3008110,대청,70.7832,854.9743,39.975,59.319,57.38,73.723,69.9007,1021.7481,6.5595,183.7966,316.1229,216.7916,43.134,0,0,0,0,6.342,4.412,5.431,0,,2.3884,0
2025-05-14,3008110,대청,70.8143,856.6456,31.765,58.86,57.49,73.7423,69.95,1022.9016,0,177.2371,305.7752,214.4032,43.129,0,0,0,0,6.204,4.518,5.009,0,,0.8231,0
2025-05-13,3008110,대청,70.8578,858.9867,43.746,56.905,57.65,73.7602,69.9963,1023.9721,0,177.2371,305.7752,213.5801,43.133,0,0,0,0,6.273,4.47,3.029,0,,0.577,0
2025-05-12,3008110,대청,70.8789,860.1236,51.8,56.73,57.73,73.7602,70.0245,1023.9721,0,177.2371,305.7752,213.0031,42.648,0.3,0,0,0.234,6.238,4.46,2.85,0,,2.8309,0
2025-05-11,3008110,대청,70.8868,860.5495,49.078,56.694,57.76,73.7679,70.0208,1024.4328,0.3856,177.2371,300.7223,210.1722,43.136,0,0,0,0,5.973,4.53,3.055,0,,3.4825,0
2025-05-10,3008110,대청,70.899,861.2075,37.252,56.619,57.8,73.777,69.997,1024.9774,5.1267,176.8515,289.0573,206.6897,43.145,0,0,0,0,6.087,4.333,3.054,0,,6.2658,0
2025-05-09,3008110,대청,70.93,862.8809,47.376,56.943,57.91,73.7771,69.9978,1024.9834,12.1163,171.7248,289.0573,200.4239,43.139,0,0,0,0,6.273,4.471,3.06,0,,3.4803,0
2025-05-08,3008110,대청,70.9453,863.7075,32.554,57.154,57.97,73.759,69.9993,1023.9003,0,159.6085,289.0573,196.9436,43.141,0,0,0,0,6.18,4.503,3.33,0,,0.662,0
2025-05-07,3008110,대청,70.9846,865.8329,46.011,57.479,58.11,73.7322,69.9432,1022.2978,0,159.6085,287.7318,196.2816,43.142,0,0,0,0,6.25,4.528,3.559,0,,5.7153,0
2025-05-06,3008110,대청,71.0029,866.8237,48.383,54.715,58.18,73.7081,69.9102,1020.8581,0,159.6085,274.0422,190.5663,43.151,0,0,0,0,5.579,4.504,1.481,0,,5.4122,0
2025-05-05,3008110,대청,71.013,867.3708,56.437,54.556,58.21,73.713,69.9363,1021.1507,1.2797,159.6085,266.7483,185.1541,43.143,0,0,0,0,5.475,4.467,1.471,0,,3.7878,0
2025-05-04,3008110,대청,71.01,867.2083,58.586,54.95,58.2,73.718,69.9616,1021.4494,0.1042,158.3288,242.846,181.3663,43.135,0,0,0,0,5.903,4.443,1.469,0,,0.5424,0
2025-05-03,3008110,대청,71.0042,866.8941,53.163,55.044,58.18,73.76,69.9738,1023.9601,18.9363,158.2246,242.846,180.8239,43.149,0,0,0,0,5.902,4.528,1.465,0,,3.7784,0
2025-05-02,3008110,대청,71.0072,867.0566,25.802,55.044,58.19,73.8112,69.9849,1027.0258,0,139.2883,242.846,177.0455,43.159,0,0,0,0,5.972,4.56,1.353,0,,1.3456,0
2025-05-01,3008110,대청,71.0538,869.5831,39.471,55.18,58.36,73.855,69.9877,1029.6526,21.0774,139.2883,242.846,175.6999,43.135,0,0,0,0,6.33,4.516,1.199,0,,1.6324,0
2025-04-30,3008110,대청,71.0788,870.9404,19.956,33.792,58.45,73.9018,69.9567,1032.4636,0,118.2109,241.1218,174.0675,21.881,0,0,0,0,6.17,4.542,1.199,0,,4.1337,0
2025-04-29,3008110,대청,71.1008,872.1359,18.65,33.883,58.53,73.916,69.939,1033.3175,0,118.2109,240.4604,169.9338,21.881,0,0,0,0,6.215,4.561,1.226,0,,5.6703,0
2025-04-28,3008110,대청,71.125,873.452,16.5,33.26,58.62,73.925,69.9442,1033.8588,0,118.2109,237.9575,164.2635,21.883,0,0,0,0,5.95,4.729,0.698,0,,1.4224,0
2025-04-27,3008110,대청,71.1516,874.9001,23.954,33.16,58.72,73.9329,69.9565,1034.3342,0,118.2109,237.9575,162.8411,21.906,0,0,0,0,6.065,4.517,0.672,0,,2.1575,0
2025-04-26,3008110,대청,71.1662,875.6955,27.893,33.444,58.77,73.9407,69.9594,1034.8036,0,118.2109,237.9575,160.6836,21.876,0,0,0,0,6.215,4.676,0.677,0,,3.257,0
2025-04-25,3008110,대청,71.175,876.1752,29.043,33.523,58.8,73.943,69.9219,1034.9421,0,118.2109,237.9575,157.4266,21.885,0,0,0,0,6.388,4.576,0.674,0,,4.1285,0
2025-04-24,3008110,대청,71.1821,876.5623,23.99,33.333,58.83,73.9401,69.8958,1034.7675,0,118.2109,237.9575,153.2981,21.882,0,0,0,0,6.17,4.602,0.679,0,,1.4265,0
2025-04-23,3008110,대청,71.1969,877.3695,23.27,33.313,58.88,73.9422,69.9045,1034.8939,1.0046,118.2109,232.6983,151.8716,21.879,0,0,0,0,6.123,4.627,0.684,0,,3.4994,0
2025-04-22,3008110,대청,71.2128,878.2373,34.961,33.129,58.94,73.9568,69.9072,1035.773,16.6997,117.2063,232.6983,148.3722,21.882,0,0,0,0,6.023,4.54,0.684,0,,2.2738,0
2025-04-21,3008110,대청,71.2099,878.079,16.79,31.896,58.93,73.9438,69.9045,1034.9902,0,100.5066,232.6983,146.0984,21.887,0,0,0,0,4.753,4.572,0.684,0,,2.8243,0
2025-04-20,3008110,대청,71.2338,879.3842,25.618,33.398,59.02,73.9361,69.9086,1034.5267,1.1645,100.5066,232.3586,143.2741,21.893,0,0,0,0,6.226,4.612,0.667,0,,3.0361,0
2025-04-19,3008110,대청,71.2461,880.0564,17.405,33.672,59.06,73.9301,69.9074,1034.1657,1.8204,99.3421,228.9185,140.238,21.887,0,0,0,0,6.539,4.57,0.676,0,,2.8931,0
2025-04-18,3008110,대청,71.2718,881.4618,24.385,33.38,59.16,73.927,69.911,1033.9792,0,97.5217,228.9185,137.3449,21.889,0,0,0,0,6.227,4.582,0.682,0,,1.9312,0
2025-04-17,3008110,대청,71.286,882.239,18.11,33.323,59.21,73.9179,69.8942,1033.4317,0,97.5217,228.9185,135.4137,21.884,0,0,0,0,6.204,4.555,0.68,0,,2.3131,0
2025-04-16,3008110,대청,71.31,883.5534,18.77,33.299,59.3,73.8978,69.8779,1032.2232,0,97.5217,228.9185,133.1006,21.881,0,0,0,0,6.227,4.511,0.68,0,,3.1285,0
2025-04-15,3008110,대청,71.3329,884.8087,23.585,32.537,59.38,73.8739,69.8945,1030.7873,0.5904,97.5217,228.2644,129.9721,21.482,0,0,0,0,5.869,4.508,0.678,0,,0.9503,0
2025-04-14,3008110,대청,71.347,885.5821,26.864,32.58,59.44,73.8668,69.9102,1030.3609,4.6288,96.9313,218.2268,129.0218,21.452,0,0,0,0,5.891,4.561,0.676,0,,1.6311,0
2025-04-13,3008110,대청,71.356,886.076,25.319,32.308,59.47,73.8639,69.9261,1030.1868,5.515,92.3025,218.2268,127.3907,21.447,0,0,0,0,5.648,4.537,0.676,0,,2.3287,0
2025-04-12,3008110,대청,71.367,886.6799,17.673,32.932,59.51,73.8639,69.9384,1030.1868,11.1489,86.7875,218.2268,125.062,21.453,0,0,0,0,6.204,4.596,0.679,0,,1.1563,0
2025-04-11,3008110,대청,71.391,887.9983,14.423,32.88,59.6,73.852,69.9461,1029.4725,0,75.6386,218.2268,123.9057,21.433,0,0,0,0,6.123,4.645,0.679,0,,1.8694,0
2025-04-10,3008110,대청,71.42,889.593,15.176,33.143,59.7,73.8276,69.9529,1028.0088,0,75.6386,218.2268,122.0363,21.455,0,0,0,0,6.446,4.562,0.68,0,,2.1874,0
2025-04-09,3008110,대청,71.4482,891.1453,15.014,32.872,59.81,73.81,69.9678,1026.9538,0,75.6386,218.2268,119.8489,21.451,0,0,0,0,6.135,4.604,0.682,0,,2.0711,0
2025-04-08,3008110,대청,71.4762,892.6883,17.565,32.887,59.91,74.04,69.9842,1040.7909,0,75.6386,218.2268,117.7778,21.433,0,0,0,0,6.169,4.605,0.68,0,,0.595,0
2025-04-07,3008110,대청,71.5002,894.0121,18.579,33.02,60,74.2596,69.993,1054.1035,0,75.6386,218.2268,117.1828,21.454,0,0,0,0,6.239,4.647,0.68,0,,2.2307,0
2025-04-06,3008110,대청,71.5228,895.2597,17.948,32.785,60.08,74.43,69.9997,1064.5016,0.0755,75.6386,218.2268,114.9521,21.452,0,0,0,0,6.03,4.624,0.679,0,,3.5671,0
2025-04-05,3008110,대청,71.546,896.5416,20.392,32.552,60.17,74.61,70.0098,1075.5501,7.3597,75.5631,218.2268,111.385,21.451,0,0,0,0,5.834,4.587,0.68,0,,2.0691,0
2025-04-04,3008110,대청,71.565,897.5923,13.319,33.114,60.24,74.7784,70.0254,1085.9466,0,68.2034,218.0234,109.3159,21.456,0,0,0,0,6.308,4.669,0.681,0,,2.5794,0
2025-04-03,3008110,대청,71.5959,899.3025,16.524,29.348,60.36,74.86,70.0419,1091.0053,0,68.2034,216.5502,106.7365,21.474,0,0,0,0,5.232,1.954,0.688,0,,3.1504,0
2025-04-02,3008110,대청,71.6159,900.4105,14.183,30.291,60.43,74.9172,70.0501,1094.5594,0.055,68.2034,199.3366,103.5861,21.473,0,0,0,0,5.486,2.645,0.687,0,,0.4021,0
2025-04-01,3008110,대청,71.641,901.8022,17.824,33.176,60.52,74.9868,70.0663,1098.8931,0,68.1484,197.4742,103.184,21.447,0,0,0,0,6.146,4.895,0.688,0,,1.6592,0
2025-03-31,3008110,대청,71.6649,903.1286,23.621,33.327,60.61,75.0144,70.0662,1100.6143,0,68.1484,197.4742,101.5248,21.453,0,0,0,0,5.973,5.214,0.687,0,,1.5761,0
2025-03-30,3008110,대청,71.68,903.9673,17.013,33.095,60.67,75.02,70.0755,1100.9637,0,68.1484,197.4742,99.9487,21.446,0,0,0,0,5.764,5.2,0.685,0,,1.4729,0
2025-03-29,3008110,대청,71.705,905.3567,22.396,33.34,60.76,74.94,70.083,1095.978,0.3954,68.1484,196.0184,98.4758,21.466,0,0,0,0,6.076,5.109,0.689,0,,1.1869,0
2025-03-28,3008110,대청,71.722,906.3023,17.394,33.372,60.83,74.7864,70.0855,1086.442,0.1363,67.753,195.8064,97.2889,21.441,0,0,0,0,6.053,5.189,0.689,0,,1.6493,0
2025-03-27,3008110,대청,71.7468,907.6828,25.454,33.384,60.92,74.7444,70.0917,1083.8429,0,67.6167,170.6662,95.6396,21.45,0,0,0,0,6.215,5.026,0.693,0,,1.4862,0
2025-03-26,3008110,대청,71.7591,908.3679,24.146,33.176,60.96,74.706,70.0915,1081.4697,0,67.6167,170.6662,94.1534,21.447,0,0,0,0,6.366,4.674,0.689,0,,2.1484,0
2025-03-25,3008110,대청,71.7731,909.1481,24.126,34.258,61.02,74.6853,70.0987,1080.1917,0,67.6167,151.843,92.005,21.45,0,0,0,0,6.215,5.904,0.689,0,,1.6954,0
2025-03-24,3008110,대청,71.7888,910.0236,22.14,35.056,61.08,74.6888,70.1024,1080.4077,0,67.6167,142.7698,90.3096,21.447,0,0,0,0,6.204,6.717,0.688,0,,1.124,0
2025-03-23,3008110,대청,71.8088,911.1395,24.323,33.434,61.15,74.7,70.1122,1081.0992,0,67.6167,142.7698,89.1856,21.443,0,0,0,0,6.262,5.043,0.686,0,,2.1623,0
2025-03-22,3008110,대청,71.8229,911.9268,21.258,32.961,61.2,74.7112,70.1163,1081.7909,0,67.6167,142.5411,87.0233,21.445,0,0,0,0,6.146,4.68,0.69,0,,2.6706,0
2025-03-21,3008110,대청,71.841,912.9379,20.29,33.101,61.27,74.7224,70.1253,1082.4829,0,67.6167,140.8572,84.3527,21.46,0,0,0,0,6.227,4.722,0.692,0,,1.074,0
2025-03-20,3008110,대청,71.8608,914.0448,23.792,32.986,61.35,74.7348,70.1287,1083.2493,0.458,67.6167,140.8572,83.2787,21.458,0,0,0,0,6.308,4.53,0.69,0,,1.3524,0
2025-03-19,3008110,대청,71.875,914.8392,24.97,32.743,61.4,74.7492,70.1292,1084.1397,2.6494,67.1587,140.8572,81.9263,21.446,0,0,0,0,6.007,4.601,0.689,0,,1.4545,0
2025-03-18,3008110,대청,71.887,915.5107,25.646,32.774,61.44,74.76,70.133,1084.8078,2.2881,64.5093,140.8572,80.4718,21.443,0,0,0,0,6.099,4.541,0.691,0,,2.8426,0
2025-03-17,3008110,대청,71.898,916.1266,21.301,32.972,61.49,74.77,70.1397,1085.4266,0,62.2212,140.8572,77.6292,21.433,0,0,0,0,6.227,4.621,0.691,0,,1.6925,0
2025-03-16,3008110,대청,71.916,917.135,23.751,32.769,61.55,74.78,70.1528,1086.0457,1.5997,62.2212,140.8572,75.9367,21.46,0,0,0,0,5.973,4.643,0.693,0,,0.753,0
2025-03-15,3008110,대청,71.9299,917.9141,29.487,32.278,61.6,74.7844,70.1633,1086.3181,0.429,60.6215,140.8572,75.1837,21.452,0,0,0,0,5.439,4.691,0.696,0,,1.0054,0
2025-03-14,3008110,대청,71.9342,918.1552,28.838,33.771,61.62,74.7924,70.1732,1086.8136,0,60.1925,140.8572,74.1783,21.507,0,0,0,0,6.285,4.616,1.363,0,,0.6369,0
2025-03-13,3008110,대청,71.9418,918.5814,36.942,32.528,61.65,74.79,70.183,1086.6649,0,60.1925,140.8572,73.5414,21.455,0,0,0,0,6.377,4.668,0.028,0,,2.354,0
2025-03-12,3008110,대청,71.935,918.2001,28.075,33.203,61.62,74.9528,70.1972,1096.7748,0,60.1925,140.8022,71.1874,21.456,0,0,0,0,6.366,4.686,0.695,0,,2.3991,0
2025-03-11,3008110,대청,71.9429,918.6431,34.301,33.068,61.65,75.12,70.2166,1107.2144,0,60.1925,139.7306,68.7883,21.445,0,0,0,0,6.239,4.691,0.693,0,,0.2924,0
2025-03-10,3008110,대청,71.941,918.5366,40.15,33.075,61.65,75.282,70.2326,1117.3839,0,60.1925,139.7306,68.4959,21.436,0,0,0,0,6.238,4.708,0.693,0,,0.9963,0
2025-03-09,3008110,대청,71.9301,917.9253,37.163,33.205,61.61,75.44,70.2445,1127.3541,0,60.1925,139.7306,67.4996,21.463,0,0,0,0,6.32,4.73,0.692,0,,0.4176,0
2025-03-08,3008110,대청,71.924,917.5834,38.214,32.96,61.58,75.59,70.2513,1136.8667,0,60.1925,139.7306,67.082,21.449,0,0,0,0,6.215,4.604,0.692,0,,0.7566,0
2025-03-07,3008110,대청,71.9159,917.1294,48,33.154,61.55,75.74,70.2511,1146.4253,0,60.1925,139.7306,66.3254,21.443,0,0,0,0,6.308,4.711,0.692,0,,0.5995,0
2025-03-06,3008110,대청,71.893,915.8467,51.306,33.105,61.47,75.89,70.2406,1156.0299,0.615,60.1925,139.7306,65.7259,21.449,0,0,0,0,6.227,4.738,0.691,0,,0.969,0
2025-03-05,3008110,대청,71.8649,914.2741,68.535,32.966,61.36,76.03,70.2271,1165.0358,1.4312,59.5775,139.6736,64.7569,21.433,0,0,0,0,6.192,4.653,0.688,0,,4.3335,0
2025-03-04,3008110,대청,71.8099,911.2009,63.691,32.965,61.15,76.17,70.228,1174.0817,3.5201,58.1463,134.198,60.4234,21.452,0,0,0,0,6.134,4.691,0.688,0,,2.3115,0
2025-03-03,3008110,대청,71.7623,908.5462,48.522,32.857,60.98,76.308,70.235,1183.0376,18.4345,54.6262,134.141,58.1119,21.455,0,0,0,0,6.065,4.65,0.687,0,,1.2988,0
2025-03-02,3008110,대청,71.738,907.1928,23.851,32.23,60.89,76.44,70.2388,1191.6405,9.1232,36.1917,132.7954,56.8131,21.457,0,0,0,0,5.579,4.504,0.69,0,,1.1228,0
2025-03-01,3008110,대청,71.751,907.9167,10.672,29.958,60.93,76.5668,70.2449,1199.938,0.727,27.0685,132.7954,55.6903,18.78,0,0,0,0,5.81,4.678,0.69,0,,3.7707,0
2025-02-28,3008110,대청,71.7809,909.583,13.776,33.083,61.05,76.69,70.2628,1208.0315,0.0273,26.3415,132.7954,51.9196,21.45,0,0,0,0,6.204,4.735,0.694,0,,1.8799,0
2025-02-27,3008110,대청,71.8108,911.2512,18.706,33.055,61.16,76.91,70.2741,1222.5612,0,26.3142,131.7521,50.0397,21.458,0,0,0,0,6.215,4.693,0.689,0,,1.7705,0
2025-02-26,3008110,대청,71.833,912.4909,14.737,32.852,61.24,77,70.2765,1228.5336,0,26.3142,131.7521,48.2692,21.446,0,0,0,0,6.042,4.673,0.691,0,,0.3705,0
2025-02-25,3008110,대청,71.861,914.056,15.595,33.08,61.35,77.05,70.2705,1231.8588,0,26.3142,131.7521,47.8987,21.469,0,0,0,0,6.25,4.674,0.687,0,,3.6353,0
2025-02-24,3008110,대청,71.888,915.5667,13.868,32.603,61.45,77.02,70.2714,1229.8631,0,26.3142,129.6483,44.2634,21.448,0,0,0,0,5.811,4.659,0.685,0,,0.1721,0
2025-02-23,3008110,대청,71.9169,917.1854,17.054,32.692,61.56,76.8928,70.2739,1221.4216,0,26.3142,128.0992,44.0913,21.441,0,0,0,0,5.855,4.711,0.685,0,,0.2241,0
2025-02-22,3008110,대청,71.941,918.5366,16.493,32.73,61.65,76.6604,70.2759,1206.0841,0,26.3142,127.5925,43.8672,21.472,0,0,0,0,5.869,4.702,0.687,0,,2.9803,0
2025-02-21,3008110,대청,71.966,919.9394,15.583,32.55,61.74,76.36,70.2794,1186.4223,0,26.3142,124.3543,40.8869,21.499,0,0,0,0,5.729,4.637,0.685,0,,1.0801,0
2025-02-20,3008110,대청,71.9921,921.4054,16.499,32.701,61.84,76.1057,70.2885,1169.922,0,26.3142,109.7832,39.8068,21.438,0,0,0,0,5.88,4.696,0.687,0,,1.0055,0
2025-02-19,3008110,대청,72.017,922.8053,14.253,33.142,61.93,75.84,70.2917,1152.8233,0,26.3142,104.1899,38.8013,21.447,0,0,0,0,6.307,4.673,0.715,0,,1.7893,0
2025-02-18,3008110,대청,72.046,924.4373,17.67,33.056,62.04,75.7196,70.306,1145.1226,0,26.3142,84.0376,37.012,21.452,0,0,0,0,6.273,4.67,0.661,0,,0.8679,0
2025-02-17,3008110,대청,72.0696,925.7667,15.294,33.044,62.13,75.69,70.3197,1143.234,0.0663,26.3142,66.9121,36.1441,21.468,0,0,0,0,6.181,4.703,0.692,0,,0.4421,0
2025-02-16,3008110,대청,72.0968,927.3002,14.664,33.085,62.23,75.68,70.3354,1142.5963,0,26.2479,66.9121,35.702,21.454,0,0,0,0,6.18,4.758,0.693,0,,1.6844,0
2025-02-15,3008110,대청,72.125,928.8918,15.449,32.973,62.34,75.68,70.3481,1142.5963,0,26.2479,66.8569,34.0176,21.439,0,0,0,0,6.181,4.659,0.694,0,,0.9645,0
2025-02-14,3008110,대청,72.1518,930.4059,21.682,32.938,62.44,75.6656,70.3621,1141.6785,0.055,26.2479,63.9321,33.0531,21.459,0,0,0,0,6.088,4.696,0.695,0,,0.7863,0
2025-02-13,3008110,대청,72.169,931.3783,18.19,33.187,62.51,75.66,70.3807,1141.3216,0.3268,26.1929,63.3266,32.2668,21.462,0,0,0,0,6.284,4.746,0.695,0,,1.7933,0
